id_cliente,departamento,ingreso_mensual,saldo_tarjeta,score_infocorp,target_default,edad_cliente,antiguedad_bancaria_meses,uso_canal_digital,uso_canal_digital_ord,cluster,prob_default,pred_default,decision_crediticia,nivel_riesgo
CLI-102944,Arequipa,2946.49,2343.48,413,1,37,110,Bajo,0.0,1,0.7098292831179116,1,Denegar/Revisar,Alto
CLI-102945,Lima,3412.84,2990.82,912,0,41,102,Alto,2.0,0,0.022798350304152358,0,Aprobar,Bajo
CLI-102946,Piura,1025.0,1390.48,479,1,56,314,Bajo,0.0,1,0.6271534527792141,1,Denegar/Revisar,Alto
CLI-102947,Piura,3660.39,9394.93,893,0,44,8,Medio,1.0,0,0.08921658054248233,0,Aprobar,Bajo
CLI-102948,Lima,3465.97,6325.94,713,0,47,60,Medio,1.0,1,0.2248377313863524,1,Denegar/Revisar,Bajo
CLI-102949,Cusco,6057.42,6465.77,662,0,53,217,Alto,2.0,1,0.21541617576222616,1,Denegar/Revisar,Bajo
CLI-102950,Loreto,3600.67,2270.67,519,0,26,51,Alto,2.0,0,0.4336458848497285,1,Denegar/Revisar,Medio
CLI-102951,Arequipa,4334.1,294.97,151,0,48,183,Medio,1.0,1,0.9281932539688925,1,Denegar/Revisar,Muy alto
CLI-102952,Arequipa,2374.97,4596.39,820,0,35,78,Medio,1.0,0,0.0867844295802822,0,Aprobar,Bajo
CLI-102953,Lima,4760.72,1876.26,918,0,18,0,Alto,2.0,0,0.012586875008947881,0,Aprobar,Bajo
CLI-102954,Cusco,3560.7650000000003,8174.15,742,1,18,1,Alto,2.0,0,0.24918994558342353,1,Denegar/Revisar,Bajo
CLI-102955,Arequipa,2602.58,6062.67,608,0,27,50,Alto,2.0,0,0.48263828425508587,1,Denegar/Revisar,Medio
CLI-102956,Arequipa,5378.88,628.15,881,0,46,205,Medio,1.0,1,0.011420644118599037,0,Aprobar,Bajo
CLI-102957,Loreto,2927.33,3682.36,304,0,40,140,Medio,1.0,1,0.8971346698962692,1,Denegar/Revisar,Muy alto
CLI-102958,Lima,2081.7,4713.4,830,0,40,133,Alto,2.0,0,0.08979759511984839,0,Aprobar,Bajo
CLI-102959,Loreto,3359.04,3358.59,356,1,60,293,Bajo,0.0,1,0.8246120048449346,1,Denegar/Revisar,Muy alto
CLI-102960,Lima,1993.75,2886.53,284,1,24,23,Alto,2.0,0,0.919860107222659,1,Denegar/Revisar,Muy alto
CLI-102961,Lima,1025.0,1034.37,244,1,38,95,Alto,2.0,0,0.9339693336954126,1,Denegar/Revisar,Muy alto
CLI-102962,Lima,2584.98,1076.26,789,0,42,138,Medio,1.0,1,0.05443017175736611,0,Aprobar,Bajo
CLI-102963,Cusco,5794.84,5844.21,113,1,32,108,Alto,2.0,0,0.9778427294617186,1,Denegar/Revisar,Muy alto
CLI-102964,Loreto,5008.58,75.47,345,1,40,24,Bajo,0.0,1,0.6399142428381726,1,Denegar/Revisar,Alto
CLI-102965,Arequipa,1025.0,6036.74,286,1,20,11,Alto,2.0,0,0.9648298976828982,1,Denegar/Revisar,Muy alto
CLI-102966,Arequipa,3089.45,2992.94,436,1,54,297,Bajo,0.0,1,0.6862786872266512,1,Denegar/Revisar,Alto
CLI-102967,Piura,3042.78,11009.43,358,1,31,92,Alto,2.0,0,0.9615165099175568,1,Denegar/Revisar,Muy alto
CLI-102968,Cusco,4030.94,12653.938750000001,965,1,61,261,Bajo,0.0,1,0.0826285831609244,0,Aprobar,Bajo
CLI-102969,Lima,1782.17,4356.45,139,1,38,109,Alto,2.0,0,0.9846352553222857,1,Denegar/Revisar,Muy alto
CLI-102970,Lima,5020.6,2125.86,700,0,51,204,Bajo,0.0,1,0.08907395645460453,0,Aprobar,Bajo
CLI-102971,Lima,5386.04,2578.08,736,0,39,47,Medio,1.0,0,0.06353720129736562,0,Aprobar,Bajo
CLI-102972,Arequipa,5107.5,913.71,517,0,39,178,Alto,2.0,0,0.2922569362117026,1,Denegar/Revisar,Medio
CLI-102973,Arequipa,3895.16,418.04,450,1,33,9,Medio,1.0,0,0.47058987211359216,1,Denegar/Revisar,Medio
CLI-102974,Lima,3628.98,3458.24,108,1,40,160,Bajo,0.0,1,0.978809335551306,1,Denegar/Revisar,Muy alto
CLI-102975,Lima,2881.27,6549.19,449,1,42,14,Medio,1.0,0,0.8056015504321501,1,Denegar/Revisar,Muy alto
CLI-102976,Loreto,1025.0,1213.98,183,1,29,87,Alto,2.0,0,0.9630125804044872,1,Denegar/Revisar,Muy alto
CLI-102977,Lima,1359.87,2176.52,632,0,37,112,Alto,2.0,0,0.30428971629937024,1,Denegar/Revisar,Medio
CLI-102978,Arequipa,3006.46,3236.69,892,0,32,63,Medio,1.0,0,0.030393875949507793,0,Aprobar,Bajo
CLI-102979,Cusco,3560.7650000000003,9539.43,457,1,64,246,Bajo,0.0,1,0.8651732282023078,1,Denegar/Revisar,Muy alto
CLI-102980,Lima,3655.12,596.93,477,0,38,95,Alto,2.0,0,0.44050844372743686,1,Denegar/Revisar,Medio
CLI-102981,Lima,1347.19,1081.38,271,1,55,10,Bajo,0.0,1,0.9114288152014451,1,Denegar/Revisar,Muy alto
CLI-102982,Arequipa,2180.41,10030.1,124,1,36,71,Medio,1.0,0,0.9953591674358537,1,Denegar/Revisar,Muy alto
CLI-102983,Loreto,4780.17,161.35,492,0,42,149,Alto,2.0,0,0.3245676328220661,1,Denegar/Revisar,Medio
CLI-102984,Piura,3405.49,4269.8,202,1,24,57,Medio,1.0,0,0.9583431441004161,1,Denegar/Revisar,Muy alto
CLI-102985,Cusco,2806.71,4081.34,801,1,34,70,Medio,1.0,0,0.08438076755871084,0,Aprobar,Bajo
CLI-102986,Lima,3239.58,1933.19,335,1,41,84,Medio,1.0,0,0.8073875763343079,1,Denegar/Revisar,Muy alto
CLI-102987,Piura,1525.03,2525.69,509,0,56,24,Bajo,0.0,1,0.5895994882046836,1,Denegar/Revisar,Alto
CLI-102988,Arequipa,3052.72,7721.82,924,0,41,72,Alto,2.0,0,0.057981883368416254,0,Aprobar,Bajo
CLI-102989,Loreto,1310.24,721.21,648,0,53,161,Medio,1.0,1,0.21226036653668862,1,Denegar/Revisar,Bajo
CLI-102990,Lima,4909.26,1053.61,883,0,47,183,Medio,1.0,1,0.013643085087499611,0,Aprobar,Bajo
CLI-102991,Loreto,3883.79,2872.63,904,0,57,83,Bajo,0.0,1,0.021516199481704412,0,Aprobar,Bajo
CLI-102992,Piura,3125.42,2108.81,431,1,38,149,Alto,2.0,0,0.6535365546479432,1,Denegar/Revisar,Alto
CLI-102993,Lima,5234.91,3416.76,763,1,66,272,Medio,1.0,1,0.06113528219374448,0,Aprobar,Bajo
CLI-102994,Lima,2790.12,12653.938750000001,893,1,33,65,Alto,2.0,0,0.19095583340668876,0,Aprobar,Bajo
CLI-102995,Loreto,4462.12,9960.58,631,1,31,115,Alto,2.0,0,0.5265887446843829,1,Denegar/Revisar,Alto
CLI-102996,Lima,6973.38,1045.55,748,0,27,43,Alto,2.0,0,0.030574133874068075,0,Aprobar,Bajo
CLI-102997,Lima,2966.83,1438.97,970,0,64,340,Bajo,0.0,1,0.010704482051336828,0,Aprobar,Bajo
CLI-102998,Lima,1025.0,707.28,128,1,47,171,Bajo,0.0,1,0.9751183678340792,1,Denegar/Revisar,Muy alto
CLI-102999,Loreto,3600.67,10512.73,642,0,35,88,Alto,2.0,0,0.5792668686488781,1,Denegar/Revisar,Alto
CLI-103000,Arequipa,3638.81,2029.09,118,1,53,143,Bajo,0.0,1,0.9687767362872237,1,Denegar/Revisar,Muy alto
CLI-103001,Arequipa,3638.81,2389.2,247,1,47,42,Medio,1.0,1,0.905706682760196,1,Denegar/Revisar,Muy alto
CLI-103002,Lima,6197.99,6490.92,570,1,62,49,Bajo,0.0,1,0.3877338202287358,1,Denegar/Revisar,Medio
CLI-103003,Piura,4947.36,2877.75,590,1,22,18,Alto,2.0,0,0.24650954562170704,1,Denegar/Revisar,Bajo
CLI-103004,Piura,4582.94,510.22,382,1,36,92,Medio,1.0,0,0.5938721538875911,1,Denegar/Revisar,Alto
CLI-103005,Loreto,5118.84,2303.94,961,0,34,45,Alto,2.0,0,0.008504739222262267,0,Aprobar,Bajo
CLI-103006,Cusco,5491.65,3982.68,952,0,18,1,Alto,2.0,0,0.012055031264472197,0,Aprobar,Bajo
CLI-103007,Lima,4777.64,5080.58,911,0,51,42,Medio,1.0,1,0.02502659777428768,0,Aprobar,Bajo
CLI-103008,Arequipa,2848.35,4146.52,774,0,36,73,Alto,2.0,0,0.11023020626611689,0,Aprobar,Bajo
CLI-103009,Lima,5494.16,507.61,212,1,48,191,Alto,2.0,1,0.858299178819161,1,Denegar/Revisar,Muy alto
CLI-103010,Piura,5611.15,1451.6,554,0,66,264,Bajo,0.0,1,0.22534004678186934,1,Denegar/Revisar,Bajo
CLI-103011,Lima,3655.12,5290.49,761,0,35,51,Alto,2.0,0,0.12875013094277946,0,Aprobar,Bajo
CLI-103012,Lima,4330.72,8487.4,429,1,35,90,Medio,1.0,0,0.8432068810724765,1,Denegar/Revisar,Muy alto
CLI-103013,Lima,5399.86,193.34,354,1,41,51,Medio,1.0,0,0.5953628256302478,1,Denegar/Revisar,Alto
CLI-103014,Piura,4524.02,2071.04,698,0,50,216,Alto,2.0,1,0.09951880395384607,0,Aprobar,Bajo
CLI-103015,Lima,3187.96,4124.61,498,1,33,88,Medio,1.0,0,0.5935873845301028,1,Denegar/Revisar,Alto
CLI-103016,Arequipa,6566.6,3176.7,961,0,33,62,Alto,2.0,0,0.007316951079971409,0,Aprobar,Bajo
CLI-103017,Lima,4301.01,675.28,709,0,51,81,Medio,1.0,1,0.06996210153914752,0,Aprobar,Bajo
CLI-103018,Lima,2772.18,3178.87,607,0,43,103,Medio,1.0,1,0.32148673095339264,1,Denegar/Revisar,Medio
CLI-103019,Arequipa,2260.75,12653.938750000001,743,1,18,1,Alto,2.0,0,0.5215256414110346,1,Denegar/Revisar,Alto
CLI-103020,Lima,1025.0,3986.75,565,1,24,15,Medio,1.0,0,0.5555400642638355,1,Denegar/Revisar,Alto
CLI-103021,Lima,7305.69,2385.11,923,0,57,169,Alto,2.0,1,0.007447386654209104,0,Aprobar,Bajo
CLI-103022,Arequipa,2256.72,7030.19,506,1,43,6,Bajo,0.0,1,0.7634981281610875,1,Denegar/Revisar,Muy alto
CLI-103023,Lima,3655.12,957.21,708,0,31,101,Alto,2.0,0,0.08866909186140463,0,Aprobar,Bajo
CLI-103024,Lima,1513.41,2139.97,197,1,36,121,Medio,1.0,0,0.9597629248510119,1,Denegar/Revisar,Muy alto
CLI-103025,Lima,3528.44,3001.14,389,0,39,97,Bajo,0.0,1,0.7546461182437402,1,Denegar/Revisar,Muy alto
CLI-103026,Cusco,5108.59,12653.938750000001,967,0,48,198,Medio,1.0,1,0.06212538520399149,0,Aprobar,Bajo
CLI-103027,Piura,2317.31,10151.84,838,0,24,44,Medio,1.0,0,0.20820313767535342,1,Denegar/Revisar,Bajo
CLI-103028,Arequipa,5447.56,1385.02,756,0,30,40,Medio,1.0,0,0.041315121995071154,0,Aprobar,Bajo
CLI-103029,Piura,2712.64,232.65,255,1,42,116,Alto,2.0,0,0.8792364672535606,1,Denegar/Revisar,Muy alto
CLI-103030,Lima,5090.97,9925.76,881,0,38,64,Alto,2.0,0,0.08378199987876972,0,Aprobar,Bajo
CLI-103031,Lima,5203.78,978.84,261,1,46,209,Alto,2.0,1,0.8188342479644422,1,Denegar/Revisar,Muy alto
CLI-103032,Arequipa,5055.43,1905.88,723,0,26,16,Alto,2.0,0,0.06944194332952146,0,Aprobar,Bajo
CLI-103033,Lima,4241.76,3027.69,942,0,43,236,Bajo,0.0,1,0.014428887438906333,0,Aprobar,Bajo
CLI-103034,Lima,7008.07,12653.938750000001,796,0,52,98,Medio,1.0,1,0.1749286606264832,0,Aprobar,Bajo
CLI-103035,Lima,4065.02,3065.18,816,0,45,53,Medio,1.0,1,0.04602058261832843,0,Aprobar,Bajo
CLI-103036,Lima,3031.7,2374.97,196,1,40,169,Bajo,0.0,1,0.9486844557639852,1,Denegar/Revisar,Muy alto
CLI-103037,Cusco,3206.56,3504.81,476,0,38,120,Alto,2.0,0,0.6197456663656131,1,Denegar/Revisar,Alto
CLI-103038,Lima,1993.6,12653.938750000001,666,1,29,63,Alto,2.0,0,0.7048441376878742,1,Denegar/Revisar,Alto
CLI-103039,Piura,1594.32,6813.78,549,0,37,102,Medio,1.0,0,0.6980641005545787,1,Denegar/Revisar,Alto
CLI-103040,Lima,2100.7,740.35,216,0,52,327,Medio,1.0,1,0.9283626226075218,1,Denegar/Revisar,Muy alto
CLI-103041,Cusco,2387.4,6503.49,704,0,37,85,Bajo,0.0,1,0.30427701619485414,1,Denegar/Revisar,Medio
CLI-103042,Lima,3891.49,7357.9,904,0,29,6,Medio,1.0,0,0.05164948786097701,0,Aprobar,Bajo
CLI-103043,Lima,5369.24,4693.7,815,0,34,116,Alto,2.0,0,0.05009675665952125,0,Aprobar,Bajo
CLI-103044,Arequipa,3672.4,4282.82,893,0,41,114,Medio,1.0,1,0.03212002684486146,0,Aprobar,Bajo
CLI-103045,Arequipa,4039.94,2325.54,605,1,35,51,Alto,2.0,0,0.23792530756278576,1,Denegar/Revisar,Bajo
CLI-103046,Lima,2317.14,4105.49,288,1,44,265,Medio,1.0,1,0.927360127466214,1,Denegar/Revisar,Muy alto
CLI-103047,Lima,7467.55,5351.16,575,0,46,97,Medio,1.0,1,0.25397421128773384,1,Denegar/Revisar,Medio
CLI-103048,Lima,5606.35,524.17,422,0,50,36,Medio,1.0,1,0.44280961285065407,1,Denegar/Revisar,Medio
CLI-103049,Lima,3518.59,1190.01,695,0,55,156,Alto,2.0,1,0.10648122654189014,0,Aprobar,Bajo
CLI-103050,Lima,3466.3,863.09,279,1,50,14,Bajo,0.0,1,0.8479145645586503,1,Denegar/Revisar,Muy alto
CLI-103051,Lima,2259.42,7360.74,885,0,28,59,Medio,1.0,0,0.0868515186252049,0,Aprobar,Bajo
CLI-103052,Lima,3655.12,4557.77,280,1,29,54,Alto,2.0,0,0.9202247826560647,1,Denegar/Revisar,Muy alto
CLI-103053,Lima,3183.43,2397.01,792,1,38,100,Bajo,0.0,1,0.06271003075462983,0,Aprobar,Bajo
CLI-103054,Arequipa,5402.34,6996.08,894,0,35,134,Alto,2.0,0,0.038980084198313,0,Aprobar,Bajo
CLI-103055,Cusco,1876.53,5046.14,386,1,26,13,Alto,2.0,0,0.8772752713659439,1,Denegar/Revisar,Muy alto
CLI-103056,Piura,6134.61,9794.75,574,1,35,13,Alto,2.0,0,0.5542990546916553,1,Denegar/Revisar,Alto
CLI-103057,Lima,3835.86,319.67,717,0,34,99,Alto,2.0,0,0.06971982900989016,0,Aprobar,Bajo
CLI-103058,Lima,2675.88,2846.53,740,0,31,68,Medio,1.0,0,0.11481813749163072,0,Aprobar,Bajo
CLI-103059,Cusco,3270.24,4906.89,361,1,35,14,Alto,2.0,0,0.8639616755505328,1,Denegar/Revisar,Muy alto
CLI-103060,Lima,4849.16,930.22,622,0,52,326,Medio,1.0,1,0.13652114111990227,0,Aprobar,Bajo
CLI-103061,Lima,3802.6,1584.79,261,1,41,82,Alto,2.0,0,0.8767027557747478,1,Denegar/Revisar,Muy alto
CLI-103062,Piura,3906.86,2171.85,586,0,66,242,Bajo,0.0,1,0.2714203729252444,1,Denegar/Revisar,Medio
CLI-103063,Piura,4376.45,6325.84,280,0,41,52,Medio,1.0,0,0.9316893608955517,1,Denegar/Revisar,Muy alto
CLI-103064,Piura,5372.74,2721.53,824,0,36,143,Alto,2.0,0,0.030944173366425076,0,Aprobar,Bajo
CLI-103065,Lima,4868.22,2715.95,568,0,40,163,Alto,2.0,0,0.2835860762314027,1,Denegar/Revisar,Medio
CLI-103066,Lima,3856.49,2254.71,885,0,42,43,Bajo,0.0,1,0.022684614529020854,0,Aprobar,Bajo
CLI-103067,Cusco,2316.06,1038.14,120,1,43,103,Bajo,0.0,1,0.971076995755102,1,Denegar/Revisar,Muy alto
CLI-103068,Lima,2936.98,10259.52,374,1,62,219,Medio,1.0,1,0.9476426694851707,1,Denegar/Revisar,Muy alto
CLI-103069,Arequipa,2476.9,1529.74,359,0,29,34,Medio,1.0,0,0.7857935750725006,1,Denegar/Revisar,Muy alto
CLI-103070,Arequipa,3522.51,3352.37,432,0,48,200,Bajo,0.0,1,0.6890583021949377,1,Denegar/Revisar,Alto
CLI-103071,Piura,3621.57,644.34,565,0,41,163,Alto,2.0,0,0.25983652873345925,1,Denegar/Revisar,Medio
CLI-103072,Lima,3655.12,2278.37,215,1,22,7,Alto,2.0,0,0.9291552981409128,1,Denegar/Revisar,Muy alto
CLI-103073,Lima,2766.78,9365.45,512,1,47,231,Alto,2.0,1,0.8161513358885006,1,Denegar/Revisar,Muy alto
CLI-103074,Piura,2291.94,12653.938750000001,636,1,52,193,Medio,1.0,1,0.7396574714472579,1,Denegar/Revisar,Alto
CLI-103075,Loreto,5356.6,1796.11,944,0,30,34,Alto,2.0,0,0.008479968577476097,0,Aprobar,Bajo
CLI-103076,Cusco,4337.28,668.9,865,0,39,130,Medio,1.0,1,0.01694901208795742,0,Aprobar,Bajo
CLI-103077,Lima,3114.48,1510.14,822,0,20,9,Alto,2.0,0,0.04080881766976222,0,Aprobar,Bajo
CLI-103078,Lima,3655.12,1585.48,916,0,25,43,Medio,1.0,0,0.01496419337706509,0,Aprobar,Bajo
CLI-103079,Cusco,3945.51,4137.02,932,0,51,311,Alto,2.0,1,0.02130739459440129,0,Aprobar,Bajo
CLI-103080,Arequipa,3638.81,2741.96,950,0,34,111,Medio,1.0,0,0.013953803507990397,0,Aprobar,Bajo
CLI-103081,Loreto,1786.78,5852.01,356,1,26,22,Alto,2.0,0,0.9197767028993324,1,Denegar/Revisar,Muy alto
CLI-103082,Lima,2162.77,4833.31,267,1,41,155,Medio,1.0,1,0.9494707183280029,1,Denegar/Revisar,Muy alto
CLI-103083,Piura,3660.39,1157.71,948,0,33,73,Medio,1.0,0,0.010163193530743434,0,Aprobar,Bajo
CLI-103084,Arequipa,5800.68,6134.65,632,0,35,119,Alto,2.0,0,0.264733650406209,1,Denegar/Revisar,Medio
CLI-103085,Arequipa,2823.75,7521.36,697,0,47,70,Medio,1.0,1,0.3348962997990401,1,Denegar/Revisar,Medio
CLI-103086,Lima,3655.12,3649.1,114,1,26,29,Bajo,0.0,0,0.9783472494575611,1,Denegar/Revisar,Muy alto
CLI-103087,Lima,1052.05,10505.94,149,1,28,29,Alto,2.0,0,0.9960672993478314,1,Denegar/Revisar,Muy alto
CLI-103088,Piura,4681.09,6110.48,403,1,41,68,Bajo,0.0,1,0.7992156145482647,1,Denegar/Revisar,Muy alto
CLI-103089,Lima,2694.26,3619.38,586,0,49,183,Medio,1.0,1,0.39201755377057984,1,Denegar/Revisar,Medio
CLI-103090,Lima,4458.16,9464.91,515,0,53,246,Medio,1.0,1,0.741234433686276,1,Denegar/Revisar,Alto
CLI-103091,Cusco,4313.61,3668.75,404,0,32,87,Alto,2.0,0,0.7194290418977041,1,Denegar/Revisar,Alto
CLI-103092,Lima,1025.0,2945.82,295,1,48,100,Bajo,0.0,1,0.9292069225994989,1,Denegar/Revisar,Muy alto
CLI-103093,Loreto,4763.99,1761.83,975,0,31,68,Medio,1.0,0,0.00696027767479346,0,Aprobar,Bajo
CLI-103094,Lima,3565.47,8577.66,912,0,59,184,Bajo,0.0,1,0.06827067312484762,0,Aprobar,Bajo
CLI-103095,Arequipa,5045.77,523.75,899,0,27,29,Alto,2.0,0,0.010602866880282742,0,Aprobar,Bajo
CLI-103096,Cusco,2162.91,12653.938750000001,487,1,53,200,Alto,2.0,1,0.9248650795527201,1,Denegar/Revisar,Muy alto
CLI-103097,Lima,3339.85,3083.69,856,0,32,95,Alto,2.0,0,0.03931175425316123,0,Aprobar,Bajo
CLI-103098,Lima,6225.7,3236.47,964,0,62,202,Bajo,0.0,1,0.007793550970196946,0,Aprobar,Bajo
CLI-103099,Lima,5289.61,4220.95,554,0,46,76,Bajo,0.0,1,0.3600018080519824,1,Denegar/Revisar,Medio
CLI-103100,Lima,2632.84,2819.22,812,0,27,39,Medio,1.0,0,0.06217286876168159,0,Aprobar,Bajo
CLI-103101,Arequipa,3638.81,1187.26,804,0,33,53,Alto,2.0,0,0.03999474352271041,0,Aprobar,Bajo
CLI-103102,Cusco,1025.0,7778.09,947,0,47,140,Alto,2.0,0,0.07438155544388637,0,Aprobar,Bajo
CLI-103103,Lima,4335.87,4286.23,757,0,51,135,Alto,2.0,1,0.09581804779248661,0,Aprobar,Bajo
CLI-103104,Lima,3655.12,7813.01,409,1,38,57,Alto,2.0,0,0.8724427503021924,1,Denegar/Revisar,Muy alto
CLI-103105,Lima,3509.07,1292.1,226,1,39,74,Medio,1.0,0,0.9053141211539513,1,Denegar/Revisar,Muy alto
CLI-103106,Arequipa,2655.53,4054.04,274,1,47,38,Medio,1.0,0,0.9301355892147026,1,Denegar/Revisar,Muy alto
CLI-103107,Lima,1439.54,5009.48,233,1,40,104,Medio,1.0,1,0.9694488611575427,1,Denegar/Revisar,Muy alto
CLI-103108,Piura,1723.89,1934.17,165,1,24,24,Alto,2.0,0,0.9682705442173469,1,Denegar/Revisar,Muy alto
CLI-103109,Piura,2304.06,6690.45,492,1,30,112,Medio,1.0,0,0.7653199510401694,1,Denegar/Revisar,Muy alto
CLI-103110,Piura,3542.58,10.05,464,0,42,150,Medio,1.0,1,0.4369728381765128,1,Denegar/Revisar,Medio
CLI-103111,Lima,4718.09,3614.68,378,1,53,148,Medio,1.0,1,0.7391925180581154,1,Denegar/Revisar,Alto
CLI-103112,Arequipa,7152.22,3803.2,857,0,58,27,Medio,1.0,1,0.018402938353006583,0,Aprobar,Bajo
CLI-103113,Lima,3167.66,3052.93,462,1,47,51,Medio,1.0,1,0.6212633992545091,1,Denegar/Revisar,Alto
CLI-103114,Lima,4644.22,3977.53,848,0,43,176,Medio,1.0,1,0.036492797427941225,0,Aprobar,Bajo
CLI-103115,Loreto,4819.32,731.98,270,1,48,130,Medio,1.0,1,0.8057513663488821,1,Denegar/Revisar,Muy alto
CLI-103116,Arequipa,2126.6,4617.96,150,1,31,49,Medio,1.0,0,0.9819044519167223,1,Denegar/Revisar,Muy alto
CLI-103117,Lima,2179.37,1636.62,427,0,37,131,Alto,2.0,0,0.6882495466756822,1,Denegar/Revisar,Alto
CLI-103118,Lima,7362.64,2406.31,970,0,31,79,Alto,2.0,0,0.004763225744018135,0,Aprobar,Bajo
CLI-103119,Lima,3655.12,1620.52,764,0,25,29,Alto,2.0,0,0.06207991846122193,0,Aprobar,Bajo
CLI-103120,Lima,3655.12,2569.33,691,0,43,97,Medio,1.0,1,0.13371000499321112,0,Aprobar,Bajo
CLI-103121,Lima,1025.0,3886.89,244,1,40,94,Alto,2.0,0,0.9627354103052566,1,Denegar/Revisar,Muy alto
CLI-103122,Lima,2460.28,7289.13,373,1,46,86,Medio,1.0,1,0.9159521404993233,1,Denegar/Revisar,Muy alto
CLI-103123,Lima,5838.71,2642.22,254,1,46,89,Alto,2.0,0,0.8554604368425364,1,Denegar/Revisar,Muy alto
CLI-103124,Arequipa,4408.21,1561.66,607,0,42,74,Medio,1.0,1,0.18723052611857963,0,Aprobar,Bajo
CLI-103125,Piura,4352.98,2677.27,948,0,45,126,Alto,2.0,0,0.012369369095846999,0,Aprobar,Bajo
CLI-103126,Arequipa,5514.57,4669.33,462,0,39,102,Alto,2.0,0,0.5818020049938706,1,Denegar/Revisar,Alto
CLI-103127,Lima,1025.0,1702.88,424,1,42,15,Alto,2.0,0,0.7506246803164465,1,Denegar/Revisar,Muy alto
CLI-103128,Cusco,3771.88,2139.67,947,0,31,122,Alto,2.0,0,0.012749920621608653,0,Aprobar,Bajo
CLI-103129,Loreto,7420.48,3309.82,754,0,45,124,Alto,2.0,0,0.04155079035314415,0,Aprobar,Bajo
CLI-103130,Loreto,3219.05,1392.61,397,1,46,145,Bajo,0.0,1,0.6858080595361352,1,Denegar/Revisar,Alto
CLI-103131,Loreto,3600.67,938.26,593,1,32,30,Medio,1.0,0,0.2173724990430788,1,Denegar/Revisar,Bajo
CLI-103132,Cusco,5558.72,605.12,645,0,40,173,Alto,2.0,0,0.09491291589379827,0,Aprobar,Bajo
CLI-103133,Piura,5178.98,1739.23,403,0,33,81,Alto,2.0,0,0.5848518774012235,1,Denegar/Revisar,Alto
CLI-103134,Lima,1679.68,2378.42,566,0,32,85,Medio,1.0,0,0.4309762177630802,1,Denegar/Revisar,Medio
CLI-103135,Piura,3817.95,3503.31,338,1,27,35,Alto,2.0,0,0.8376497980973209,1,Denegar/Revisar,Muy alto
CLI-103136,Arequipa,3638.81,773.9,749,0,53,241,Medio,1.0,1,0.05797493213376323,0,Aprobar,Bajo
CLI-103137,Arequipa,3265.37,1895.37,865,0,51,100,Medio,1.0,1,0.027849096442360426,0,Aprobar,Bajo
CLI-103138,Piura,3173.35,1254.59,616,1,45,289,Bajo,0.0,1,0.21545344436101374,1,Denegar/Revisar,Bajo
CLI-103139,Lima,4509.23,3981.23,983,0,61,53,Medio,1.0,1,0.010902743426970393,0,Aprobar,Bajo
CLI-103140,Lima,3655.12,7597.71,275,1,37,56,Bajo,0.0,1,0.9582856443158675,1,Denegar/Revisar,Muy alto
CLI-103141,Cusco,2326.5,4012.86,984,0,70,65,Medio,1.0,1,0.017915801447454253,0,Aprobar,Bajo
CLI-103142,Piura,1025.0,3127.96,509,0,35,109,Alto,2.0,0,0.6469201485084574,1,Denegar/Revisar,Alto
CLI-103143,Piura,4473.24,4423.56,825,0,42,115,Medio,1.0,1,0.050987796052559715,0,Aprobar,Bajo
CLI-103144,Lima,5174.82,121.8,463,1,35,80,Medio,1.0,0,0.3545211491005538,1,Denegar/Revisar,Medio
CLI-103145,Lima,2276.06,524.28,122,1,43,153,Medio,1.0,1,0.9663426101692256,1,Denegar/Revisar,Muy alto
CLI-103146,Loreto,3600.67,398.96,417,1,48,160,Bajo,0.0,1,0.5731169953676251,1,Denegar/Revisar,Alto
CLI-103147,Arequipa,3497.55,413.44,624,0,38,104,Medio,1.0,0,0.15992884105718755,0,Aprobar,Bajo
CLI-103148,Arequipa,6600.32,1207.04,852,0,60,310,Medio,1.0,1,0.012742684363005479,0,Aprobar,Bajo
CLI-103149,Lima,3655.12,3037.59,375,1,42,35,Bajo,0.0,1,0.7743750446435117,1,Denegar/Revisar,Muy alto
CLI-103150,Piura,4761.42,487.23,703,0,42,166,Alto,2.0,0,0.06666703016828944,0,Aprobar,Bajo
CLI-103151,Lima,2207.64,10940.63,719,0,28,47,Medio,1.0,0,0.49314101490141593,1,Denegar/Revisar,Medio
CLI-103152,Arequipa,3638.81,7703.64,328,1,44,249,Alto,2.0,1,0.9348241697635928,1,Denegar/Revisar,Muy alto
CLI-103153,Lima,3655.12,12653.938750000001,763,0,38,158,Medio,1.0,1,0.38615654082240314,1,Denegar/Revisar,Medio
CLI-103154,Lima,5365.55,173.72,207,1,33,78,Alto,2.0,0,0.8590557480960317,1,Denegar/Revisar,Muy alto
CLI-103155,Piura,5633.5,7626.05,900,0,31,24,Alto,2.0,0,0.039855328016869924,0,Aprobar,Bajo
CLI-103156,Cusco,1025.0,6513.14,275,0,67,87,Bajo,0.0,1,0.9711270972882261,1,Denegar/Revisar,Muy alto
CLI-103157,Lima,2708.08,9295.47,419,1,36,32,Medio,1.0,0,0.910785785009223,1,Denegar/Revisar,Muy alto
CLI-103158,Loreto,3628.38,3002.63,385,1,23,38,Alto,2.0,0,0.7573481227786297,1,Denegar/Revisar,Muy alto
CLI-103159,Lima,4539.36,6202.58,975,0,32,93,Medio,1.0,0,0.018512813676586016,0,Aprobar,Bajo
